rn_w_tracker_outstanding,rn_r_tracker_ostd,WriteBandWidth,WriteAvgLatency,WriteMaxLatency,share_tracker_ostd,ro_tracker_ostd,ReadBandWidth,ReadAvgLatency,ReadMaxLatency,TotalBandWidth,FinishCycle,eject_queues_len,inject_queues_len,sdma-R-DDR_thoughput,sdma-W-l2m_thoughput,gdam-R-L2M_thoughput,sdma-R-DDR_finish_cycle,sdma-W-l2m_finish_cycle,gdam-R-L2M_finish_cycle,sdma-R-DDR_avg_latency,sdma-W-l2m_avg_latency,gdam-R-L2M_avg_latency,cir_h_total,cir_v_total,Topo
72,56,45.01930497,4664.145706,13518,1000,1000,57.44677587,2349.155304,7286,102.4660808,46618,8,5,114.4280702,90.97383646,114.352838,18240,23162,18252,1040.154667,136.5196209,744.4814179,40595,831,4x5
40,48,52.39474342,3977.776917,10291,1000,1000,69.93303988,1120.154129,3411,122.3277833,40038,8,5,559.2405333,419.0323193,0,15000,20019,0,653.7251587,139.1090698,0,48,845,4x9
80,56,45.32483046,4421.369614,13388,1000,1000,57.93877777,2514.519104,7155,103.2636082,46304,8,5,115.2876712,91.99860286,115.8958299,18104,22904,18009,1063.39372,136.2924311,722.9934993,39310,852,5x4
76,56,44.88056474,4605.401291,13679,1000,1000,57.55398211,2391.947128,7248,102.4345468,46762,8,5,114.5662532,91.11151468,114.5285338,18218,23127,18224,1051.153195,136.8150893,738.726481,39373,801,4x5
32,44,47.41040828,2960.513306,12091,1000,1000,58.64847027,2826.880905,6640,106.0588786,44246,8,5,469.0303606,379.1804005,0,17885,22123,0,715.0525818,164.0805054,0,149035,167,9x4
84,56,45.28567972,4425.712509,13515,1000,1000,57.89399293,2488.706345,7109,103.1796727,46344,8,5,115.198587,91.50718722,116.9150795,18118,23027,17852,1074.563351,135.8391447,707.4800687,39480,826,5x4
44,48,52.32676281,3961.401688,10255,1000,1000,69.65893842,1149.290054,3601,121.9857012,40090,8,5,557.0494721,418.4888002,0,15059,20045,0,657.4332886,139.0863037,0,32,927,4x9
80,56,45.00191555,4655.892593,13687,1000,1000,57.75369024,2319.260147,7177,102.7556058,46636,8,5,114.9448177,91.40398213,116.4779285,18158,23053,17919,1059.288973,136.4949581,714.6213664,40079,869,4x5
88,56,44.75604558,4428.814865,13748,1000,1000,57.03121941,2637.618744,7319,101.787265,46892,8,5,113.5070698,90.43502146,114.8436228,18388,23300,18174,1086.46952,135.9825052,717.5421317,41019,800,5x4
84,56,45.14335172,4661.646622,13479,1000,1000,57.5919152,2247.992798,7201,102.7352669,46490,8,5,114.5977049,90.94242555,114.9131751,18213,23170,18163,1074.895744,136.8461912,692.3992395,39769,1121,4x5
48,48,52.23032477,4025.092056,10325,1000,1000,69.47432585,1090.622711,3760,121.7046506,40164,8,5,555.5737466,417.7177572,0,15099,20082,0,652.4551697,139.1018066,0,30,709,4x9
36,44,47.85323111,2972.334783,11840,1000,1000,58.8030507,2800.590637,6497,106.6562818,43836,8,5,470.2661733,382.7210512,0,17838,21918,0,713.52771,164.7062943,0,149796,218,9x4
92,56,45.00384704,4401.890198,13546,1000,1000,57.4499233,2541.441666,7184,102.4537703,46634,8,5,114.3152591,91.00919967,114.88155,18258,23153,18168,1075.336441,135.8130239,717.6310561,39777,1018,5x4
88,56,44.99998422,4621.238358,13676,1000,1000,57.56030082,2298.008072,7154,102.560285,46638,8,5,114.5348186,91.22985669,115.9731066,18223,23097,17997,1059.325524,136.142996,715.6538697,39246,802,4x5
52,48,52.45765171,3994.049179,10171,1000,1000,69.93303988,1132.006104,3419,122.3906916,39990,8,5,559.2405333,419.5352838,0,15000,19995,0,655.1686096,139.2878723,0,143,1124,4x9
96,56,44.7617774,4472.91127,13658,1000,1000,56.7380553,2640.19249,7594,101.4998327,46886,8,5,112.8992265,90.57496561,113.7917348,18487,23264,18342,1077.106219,135.902199,741.6368208,41922,909,5x4
92,56,45.19588921,4696.83429,13520,1000,1000,57.61723172,2296.235474,7317,102.8131209,46436,8,5,115.8058037,91.56683469,114.6543617,18023,23012,18204,1017.015454,136.36156,755.0255121,40198,1052,4x5
40,44,46.88049358,2972.604126,12371,1000,1000,58.55676551,2842.407257,6821,105.4372591,44746,8,5,468.2972143,374.9433692,0,17913,22373,0,716.661499,164.02948,0,149614,213,9x4
16,60,44.74458632,4481.354446,13732,1000,1000,57.00641514,2516.002274,7271,101.7510015,46904,8,5,113.4330435,90.52826946,114.1527018,18400,23276,18284,1088.456396,135.8793585,825.6677297,40574,873,5x4
56,48,52.12387533,4030.436646,10361,1000,1000,69.79339723,1079.753876,3483,121.9172726,40246,8,5,558.1242848,416.86667,0,15030,20123,0,652.8844299,139.1247253,0,4,756,4x9
96,56,44.89786048,4715.722504,13680,1000,1000,57.61723172,2260.49762,7071,102.5150922,46744,8,5,114.6480637,90.98562114,114.8562624,18205,23159,18172,1053.192935,136.4700522,715.7674476,40590,944,4x5
20,60,45.09481468,4461.154846,13523,1000,1000,57.50032902,2529.817749,7189,102.5951437,46540,8,5,114.4720013,91.10757523,114.9764777,18233,23128,18153,1053.947504,135.8961244,854.1684043,39301,1004,5x4
44,44,48.02711492,2964.040283,11832,1000,1000,59.35223864,2777.346725,6330,107.3793536,43678,8,5,474.656708,384.1113604,0,17673,21839,0,705.0806885,164.5439453,0,150726,265,9x4
60,48,52.07986491,3985.463013,10320,1000,1000,69.1125758,1137.39238,3634,121.1924407,40280,8,5,552.6820398,416.5147964,0,15178,20140,0,656.1398621,139.0986328,0,29,887,4x9
16,60,45.26808395,4773.952438,13429,1000,1000,58.23804499,2220.195007,6903,103.5061289,46362,8,5,116.0892152,90.89927095,115.96022,17979,23181,17999,1091.981602,136.2867209,790.4289219,40149,932,4x5
24,60,44.9498278,4452.384735,13612,1000,1000,57.15868084,2600.576492,7278,102.1085086,46690,8,5,113.7855313,90.67630605,114.9384878,18343,23238,18159,1099.927634,136.277852,815.5142892,40773,1168,5x4
48,44,47.28427128,3002.25975,12194,1000,1000,59.32537482,2749.865662,6596,106.6096461,44364,8,5,474.4419433,378.1718511,0,17681,22182,0,708.0150452,163.6911926,0,149527,198,9x4
20,60,45.05606014,4780.426788,13474,1000,1000,57.17114661,2254.665466,7353,102.2272067,46580,8,5,113.8475972,90.47385144,114.5473904,18333,23290,18221,1097.066479,136.3890171,801.2481295,40062,742,4x5
64,48,52.25374994,3961.614761,10321,1000,1000,69.91438859,1140.044754,3526,122.1681385,40146,8,5,559.0914423,417.9050466,0,15004,20073,0,655.6335449,139.2060852,0,38,1023,4x9
28,60,44.59425161,4536.571289,13765,1000,1000,57.23355712,2454.770355,7233,101.8278087,47062,8,5,113.8848693,90.92280475,114.1027772,18327,23175,18292,1104.634981,136.2316851,801.687477,40432,1023,5x4
